Id,SalePrice
1461,53.4798
1462,62.01127
1463,61.98812
1464,63.089054
1465,56.352043
1466,58.696335
1467,60.51585
1468,59.912502
1469,63.559917
1470,55.37886
1471,53.034096
1472,48.31181
1473,49.982452
1474,53.097427
1475,52.732876
1476,59.469498
1477,61.490868
1478,61.416004
1479,61.17899
1480,62.178158
1481,62.57683
1482,58.78422
1483,63.203785
1484,58.093723
1485,59.215885
1486,60.482246
1487,56.451847
1488,64.262794
1489,59.29703
1490,59.474426
1491,61.79111
1492,44.011898
1493,48.157555
1494,60.74731
1495,64.87012
1496,54.06007
1497,54.82025
1498,48.81163
1499,49.41476
1500,52.49441
1501,52.236256
1502,55.187267
1503,57.49773
1504,61.672535
1505,64.18497
1506,60.9175
1507,62.51698
1508,61.156303
1509,58.394787
1510,58.82871
1511,57.043118
1512,58.52185
1513,50.974323
1514,48.859592
1515,55.39203
1516,49.96473
1517,58.345554
1518,53.460938
1519,64.165085
1520,53.422516
1521,56.708202
1522,57.06684
1523,52.81014
1524,59.529266
1525,52.696125
1526,48.883247
1527,56.957714
1528,52.098316
1529,55.944656
1530,51.07512
1531,42.865112
1532,42.547897
1533,51.911453
1534,48.174046
1535,52.960346
1536,48.23613
1537,38.802284
1538,41.078564
1539,46.292866
1540,30.32674
1541,52.839306
1542,48.225533
1543,49.40044
1544,42.62115
1545,44.152294
1546,54.422146
1547,43.461666
1548,51.023823
1549,51.44162
1550,48.168034
1551,47.90687
1552,45.90286
1553,44.714825
1554,52.165092
1555,59.75508
1556,39.07184
1557,35.692493
1558,48.621677
1559,37.934902
1560,34.093952
1561,43.80875
1562,56.518692
1563,58.342075
1564,55.892784
1565,54.70851
1566,57.0231
1567,47.323254
1568,57.105927
1569,55.312767
1570,57.752888
1571,52.548496
1572,59.00586
1573,61.106567
1574,48.040424
1575,52.454185
1576,64.31567
1577,64.43628
1578,50.75796
1579,52.744175
1580,63.175606
1581,55.965096
1582,56.879456
1583,66.24072
1584,63.19422
1585,57.38721
1586,38.77527
1587,50.071552
1588,54.295723
1589,46.4869
1590,55.054554
1591,48.67477
1592,47.161182
1593,51.188286
1594,30.113625
1595,44.792408
1596,54.42326
