Id,SalePrice
1461,49241.35
1462,51086.945
1463,55580.258
1464,57677.543
1465,52755.24
1466,55041.906
1467,52224.277
1468,56509.52
1469,55254.223
1470,49961.406
1471,50817.18
1472,47922.273
1473,49592.973
1474,51955.12
1475,50944.797
1476,56086.39
1477,55251.863
1478,56844.4
1479,56402.684
1480,58301.9
1481,58616.863
1482,54786.266
1483,56522.49
1484,54457.254
1485,55776.117
1486,56656.766
1487,56692.88
1488,58139.94
1489,52843.305
1490,55853.742
1491,57130.93
1492,43409.99
1493,45087.668
1494,57015.73
1495,59218.047
1496,51812.94
1497,52458.76
1498,47900.332
1499,48967.023
1500,50988.8
1501,52575.805
1502,51937.004
1503,51044.953
1504,57369.58
1505,57793.203
1506,55642.746
1507,58735.742
1508,53920.207
1509,54184.73
1510,54981.07
1511,51572.36
1512,54963.887
1513,50669.79
1514,46646.08
1515,52521.63
1516,50495.97
1517,51251.855
1518,52761.33
1519,56277.414
1520,49482.242
1521,52096.113
1522,55040.34
1523,51329.074
1524,51223.094
1525,50000.914
1526,50022.67
1527,50036.4
1528,48677.49
1529,51449.5
1530,49581.47
1531,45585.668
1532,40833.742
1533,44461.273
1534,46821.95
1535,50619.95
1536,48864.363
1537,38900.4
1538,44273.016
1539,48005.13
1540,36638.668
1541,51149.63
1542,45918.016
1543,48087.098
1544,40274.05
1545,44070.855
1546,49388.324
1547,43615.727
1548,49736.883
1549,48539.0
1550,48596.69
1551,47154.066
1552,48763.773
1553,44925.125
1554,47798.035
1555,54254.92
1556,38823.42
1557,38604.992
1558,45335.406
1559,38748.305
1560,40477.438
1561,43560.445
1562,49929.316
1563,52608.61
1564,52265.395
1565,50103.863
1566,49898.96
1567,45516.316
1568,53464.79
1569,48270.61
1570,52551.727
1571,47241.277
1572,53365.05
1573,52920.836
1574,46570.49
1575,48491.668
1576,55602.5
1577,57050.125
1578,50072.266
1579,47685.527
1580,57830.766
1581,49507.047
1582,51436.63
1583,59205.875
1584,59396.465
1585,52247.098
1586,36529.29
1587,46808.098
1588,49400.01
1589,45360.348
1590,51532.15
1591,44489.426
1592,43760.996
1593,51637.53
1594,33942.164
1595,45858.38
1596,52694.742
1597,55129.61
1598,54802.84
1599,47572.125
1600,48510.535
1601,42229.11
1602,44767.79
1603,40695.266
1604,45981.633
1605,59748.86
1606,51662.73
1607,54071.234
1608,56740.383
1609,54946.637
1610,55526.727
1611,52589.094
1612,56893.152
1613,58710.2
1614,46787.977
1615,45367.66
1616,45167.438
1617,49573.37
1618,51503.42
1619,51646.05
1620,52498.76
1621,52568.36
1622,51498.05
1623,50404.85
1624,56188.72
1625,51199.57
1626,55497.14
1627,56829.49
1628,57798.99
1629,52724.68
1630,55594.617
1631,55231.684
1632,54998.504
1633,54521.047
1634,57278.414
1635,55834.445
1636,56370.152
1637,55573.508
1638,54082.664
1639,57454.855
1640,56693.652
1641,56194.69
1642,54186.42
1643,55668.145
1644,55230.805
1645,51121.21
1646,53144.63
1647,53827.82
1648,53081.516
1649,54352.45
1650,51966.64
1651,50587.14
1652,49483.34
1653,47875.62
1654,51598.12
1655,49355.203
1656,53097.44
1657,52842.76
1658,52760.63
1659,51921.11
1660,52424.566
1661,58463.18
1662,58140.832
1663,57703.07
1664,56689.996
1665,58507.71
1666,57119.965
1667,54910.293
1668,54934.688
1669,55076.152
1670,57185.44
1671,57612.332
1672,58669.56
1673,59156.58
1674,58199.16
1675,54516.305
1676,54236.023
1677,56204.35
1678,53112.723
1679,57711.15
1680,51985.047
1681,54588.03
1682,57778.21
1683,55931.504
1684,54831.85
1685,56163.54
1686,54596.938
1687,53053.656
1688,56435.594
1689,55542.05
1690,57762.98
1691,57196.65
1692,56911.61
1693,51239.75
1694,57380.945
1695,55815.53
1696,55043.12
1697,55388.28
1698,60135.82
1699,54779.754
1700,59091.824
1701,58647.535
1702,56759.363
1703,58453.65
1704,58925.527
1705,55773.57
1706,53399.523
1707,53705.848
1708,56431.207
1709,57270.902
1710,56840.906
1711,54774.8
1712,54015.617
1713,58396.34
1714,55097.59
1715,56160.156
1716,56251.336
1717,55423.035
1718,51561.86
1719,55266.85
1720,54014.367
1721,55652.82
1722,50067.766
1723,55694.887
1724,55602.82
1725,56984.227
1726,52489.617
1727,53621.473
1728,54134.285
1729,52922.195
1730,48858.05
1731,48784.824
1732,52052.43
1733,52929.96
1734,49171.17
1735,49349.77
1736,50527.47
1737,50036.63
1738,54430.105
1739,52681.215
1740,50939.523
1741,52183.934
1742,52588.01
1743,50837.04
1744,52279.76
1745,55364.883
1746,47731.3
1747,53062.496
1748,56242.27
1749,49526.156
1750,49499.42
1751,56365.285
1752,51861.348
1753,53919.137
1754,53740.38
1755,53035.766
1756,53156.066
1757,52266.312
1758,52320.07
1759,49015.48
1760,52796.457
1761,50273.03
1762,51829.11
1763,51216.98
1764,50213.504
1765,50822.844
1766,52632.863
1767,54125.562
1768,53816.555
1769,54715.223
1770,53453.074
1771,47909.72
1772,49492.027
1773,50798.97
1774,53428.71
1775,50925.78
1776,49460.062
1777,49136.75
1778,51554.824
1779,42646.492
1780,49618.875
1781,52470.188
1782,49340.84
1783,54210.02
1784,46742.26
1785,48317.766
1786,51918.945
1787,52594.37
1788,38557.45
1789,47289.965
1790,48351.77
1791,55298.086
1792,53346.59
1793,46777.926
1794,49335.67
1795,48473.457
1796,44382.793
1797,46616.98
1798,50896.434
1799,46923.246
1800,49519.11
1801,50972.906
1802,49493.906
1803,54954.035
1804,49482.01
1805,52858.176
1806,45315.46
1807,43605.45
1808,47500.95
1809,46776.6
1810,47695.293
1811,36036.65
1812,40669.402
1813,46801.94
1814,45849.9
1815,34606.203
1816,48103.203
1817,48979.78
1818,44806.734
1819,48493.047
1820,44004.133
1821,46228.62
1822,51586.836
1823,36105.688
1824,47012.83
1825,50690.92
1826,48448.09
1827,48074.89
1828,46739.234
1829,47001.367
1830,47142.57
1831,44957.863
1832,37379.484
1833,50089.54
1834,46205.945
1835,33936.1
1836,45363.254
1837,31993.654
1838,41492.33
1839,47212.246
1840,44082.637
1841,46474.977
1842,44547.582
1843,51797.24
1844,49156.926
1845,53069.258
1846,49460.316
1847,54099.97
1848,33601.637
1849,45064.75
1850,49529.59
1851,51472.867
1852,48706.44
1853,49929.434
1854,51174.527
1855,47044.17
1856,54097.797
1857,43320.055
1858,45554.2
1859,43821.816
1860,49182.688
1861,45174.79
1862,58902.117
1863,57339.598
1864,57340.68
1865,54000.508
1866,57644.97
1867,58877.758
1868,57539.33
1869,57627.793
1870,56574.926
1871,57525.523
1872,56420.676
1873,53081.645
1874,51782.957
1875,52609.77
1876,58368.926
1877,57867.89
1878,56100.227
1879,50042.395
1880,52163.145
1881,57748.938
1882,57406.48
1883,58162.977
1884,57542.766
1885,55140.902
1886,56723.25
1887,57769.64
1888,59066.54
1889,55595.97
1890,51129.418
1891,49092.25
1892,44136.41
1893,47482.785
1894,49737.25
1895,52263.434
1896,51436.613
1897,45290.723
1898,46038.05
1899,53338.543
1900,46612.28
1901,47958.477
1902,50313.094
1903,52334.016
1904,45543.027
1905,53401.207
1906,44767.207
1907,48234.64
1908,48988.945
1909,47923.367
1910,50094.777
1911,52105.215
1912,50073.273
1913,51259.242
1914,42293.082
1915,45136.5
1916,30820.594
1917,55513.133
1918,51802.688
1919,49950.04
1920,53055.617
1921,54293.78
1922,53491.87
1923,51971.47
1924,51459.668
1925,56107.64
1926,54124.742
1927,52026.918
1928,52822.02
1929,47981.152
1930,48398.69
1931,49644.258
1932,54257.8
1933,48698.93
1934,57047.703
1935,55523.43
1936,56803.04
1937,54586.01
1938,56136.008
1939,52560.066
1940,52219.094
1941,54464.676
1942,53489.094
1943,50143.703
1944,54781.73
1945,53922.03
1946,43990.633
1947,48751.86
1948,53190.492
1949,53383.812
1950,54647.035
1951,52571.53
1952,52633.992
1953,51789.52
1954,54305.14
1955,52924.18
1956,51235.94
1957,54327.703
1958,57834.82
1959,53261.19
1960,49362.14
1961,50918.465
1962,48969.88
1963,49443.83
1964,50264.305
1965,50363.266
1966,52377.43
1967,55588.555
1968,57648.188
1969,57343.855
1970,57464.01
1971,55703.08
1972,57161.598
1973,56103.96
1974,57836.383
1975,53601.246
1976,57636.223
1977,60791.543
1978,57978.645
1979,53390.52
1980,54589.047
1981,53030.82
1982,54929.305
1983,54606.29
1984,53475.82
1985,56204.0
1986,55065.35
1987,51972.074
1988,57398.73
1989,56679.793
1990,57169.61
1991,53619.23
1992,57507.47
1993,55858.95
1994,54995.953
1995,56755.832
1996,57949.71
1997,55070.996
1998,59493.918
1999,58452.926
2000,58208.504
2001,54770.96
2002,56200.637
2003,57579.72
2004,55136.824
2005,54998.855
2006,54856.566
2007,57604.24
2008,50805.547
2009,55643.28
2010,56012.73
2011,48618.395
2012,55608.473
2013,56397.285
2014,56221.242
2015,53015.6
2016,58117.637
2017,55538.39
2018,45346.15
2019,51266.746
2020,45652.727
2021,46116.59
2022,55498.477
2023,47267.355
2024,57898.383
2025,58048.74
2026,50627.883
2027,50711.58
2028,50299.227
2029,50164.676
2030,52503.062
2031,53440.715
2032,53203.863
2033,53864.96
2034,51055.168
2035,56010.496
2036,52389.812
2037,50950.344
2038,49578.027
2039,48036.848
2040,54705.223
2041,51676.14
2042,57061.977
2043,54229.59
2044,53674.297
2045,52844.008
2046,52110.836
2047,53995.707
2048,52034.418
2049,55442.156
2050,53712.297
2051,45262.67
2052,49476.58
2053,52723.133
2054,42290.086
2055,51209.68
2056,51997.082
2057,49783.86
2058,56066.094
2059,52999.445
2060,56140.625
2061,54263.234
2062,53670.465
2063,49705.688
2064,51121.234
2065,44488.68
2066,54932.35
2067,47850.78
2068,53125.71
2069,39310.863
2070,47301.367
2071,49334.68
2072,48758.047
2073,48299.71
2074,50407.027
2075,52646.734
2076,50773.895
2077,51515.66
2078,52317.715
2079,51332.23
2080,46808.445
2081,49824.77
2082,43122.215
2083,51258.65
2084,51511.848
2085,51734.94
2086,47008.65
2087,48764.21
2088,44771.074
2089,47616.816
2090,46113.824
2091,41597.203
2092,47766.914
2093,36571.195
2094,45419.688
2095,48746.066
2096,40924.41
2097,42187.97
2098,48409.453
2099,40974.824
2100,40100.965
2101,42066.297
2102,48072.492
2103,47968.066
2104,47888.08
2105,43260.293
2106,35342.156
2107,51431.355
2108,48764.777
2109,51947.39
2110,45285.547
2111,44249.18
2112,51022.555
2113,47124.76
2114,41962.66
2115,51414.04
2116,46854.12
2117,48423.59
2118,51731.957
2119,45755.14
2120,42207.645
2121,37019.703
2122,51498.05
2123,39699.664
2124,47121.402
2125,50117.055
2126,53057.28
2127,42852.75
2128,43898.0
2129,43041.867
2130,48209.04
2131,49687.746
2132,43397.324
2133,52507.605
2134,48836.906
2135,44674.543
2136,35378.582
2137,49636.234
2138,47560.48
2139,53175.54
2140,50164.207
2141,48024.82
2142,49864.47
2143,50748.33
2144,46215.36
2145,53264.46
2146,49534.836
2147,46683.156
2148,47032.805
2149,49389.367
2150,55288.41
2151,52415.05
2152,46324.754
2153,50651.133
2154,43597.336
2155,51484.527
2156,53964.207
2157,58464.883
2158,57336.754
2159,55674.86
2160,53448.26
2161,57930.32
2162,57165.062
2163,53918.867
2164,54976.7
2165,46306.156
2166,53372.92
2167,57236.684
2168,55366.484
2169,56150.52
2170,56538.43
2171,53854.176
2172,49836.73
2173,50556.742
2174,59006.508
2175,56297.19
2176,55609.008
2177,56524.71
2178,57284.867
2179,51941.496
2180,51335.285
2181,56688.76
2182,57624.83
2183,57500.05
2184,49231.49
2185,47355.395
2186,50997.074
2187,49352.97
2188,51507.207
2189,55471.645
2190,34365.617
2191,34866.043
2192,41048.99
2193,42792.176
2194,39338.1
2195,46081.465
2196,44214.816
2197,50995.625
2198,53234.062
2199,51134.926
2200,47440.516
2201,52074.062
2202,48425.125
2203,50953.523
2204,47667.36
2205,45219.883
2206,43019.85
2207,46456.023
2208,54487.78
2209,53323.617
2210,48246.934
2211,45804.53
2212,51315.67
2213,45156.348
2214,47176.664
2215,49176.11
2216,50851.344
2217,25187.637
2218,42184.56
2219,38753.098
2220,36265.79
2221,45249.543
2222,47594.664
2223,57506.188
2224,58716.094
2225,47972.586
2226,57281.195
2227,54190.973
2228,54770.223
2229,52838.832
2230,54795.062
2231,51392.688
2232,56949.324
2233,50250.203
2234,56060.836
2235,55924.426
2236,57196.957
2237,59726.254
2238,49703.93
2239,45165.664
2240,51411.39
2241,49028.22
2242,52071.137
2243,51548.81
2244,46393.21
2245,45696.14
2246,48973.6
2247,45365.15
2248,52232.367
2249,54040.605
2250,53524.844
2251,44845.55
2252,56590.86
2253,52777.36
2254,51065.72
2255,55770.297
2256,55356.035
2257,59447.387
2258,54376.867
2259,55065.633
2260,47493.42
2261,52633.97
2262,50733.902
2263,56508.87
2264,54336.69
2265,48602.613
2266,52703.35
2267,55495.566
2268,48949.39
2269,51808.35
2270,56142.535
2271,56910.594
2272,52448.336
2273,53096.754
2274,57109.562
2275,50730.508
2276,48694.688
2277,54056.36
2278,52422.17
2279,50371.06
2280,46753.496
2281,52308.914
2282,51920.094
2283,49949.62
2284,50520.766
2285,52723.07
2286,52041.0
2287,53129.875
2288,54373.445
2289,57221.08
2290,55516.723
2291,55257.98
2292,58823.74
2293,56344.074
2294,56195.812
2295,53870.77
2296,56423.145
2297,53404.27
2298,51684.562
2299,59406.1
2300,59319.895
2301,53891.64
2302,58147.51
2303,58684.72
2304,54587.21
2305,51726.9
2306,54206.258
2307,54510.02
2308,52517.27
2309,53837.812
2310,52162.863
2311,55564.56
2312,53435.32
2313,55923.81
2314,51231.71
2315,54484.36
2316,54073.375
2317,54627.75
2318,52893.49
2319,54180.414
2320,54703.598
2321,55728.523
2322,53680.406
2323,54682.406
2324,53649.87
2325,54836.29
2326,54658.15
2327,57094.79
2328,57600.67
2329,57842.324
2330,57963.543
2331,59656.184
2332,59194.965
2333,60596.434
2334,58443.234
2335,59109.355
2336,59095.598
2337,54492.34
2338,56076.4
2339,55703.832
2340,54068.23
2341,54630.55
2342,58281.27
2343,56548.086
2344,57691.754
2345,58348.9
2346,54765.586
2347,54410.414
2348,54464.01
2349,51976.465
2350,52194.414
2351,51054.535
2352,55743.484
2353,55577.684
2354,49189.535
2355,49992.61
2356,54506.992
2357,57622.746
2358,54425.586
2359,52264.047
2360,51165.586
2361,53331.094
2362,55899.594
2363,49142.867
2364,49590.273
2365,52514.934
2366,49364.04
2367,49936.21
2368,49187.08
2369,50452.027
2370,50738.383
2371,52165.08
2372,51755.453
2373,53316.754
2374,54645.516
2375,50017.957
2376,57388.77
2377,55218.215
2378,52738.97
2379,56344.11
2380,51937.926
2381,54829.43
2382,54722.03
2383,58431.902
2384,58561.773
2385,49909.426
2386,50945.77
2387,52784.4
2388,44510.68
2389,47188.97
2390,49134.58
2391,50030.324
2392,51593.43
2393,51986.16
2394,51871.895
2395,54945.434
2396,51203.867
2397,53384.85
2398,51098.977
2399,36250.92
2400,35754.97
2401,46110.246
2402,50682.69
2403,54107.562
2404,52352.656
2405,51926.8
2406,55566.758
2407,52163.1
2408,52919.25
2409,52495.594
2410,53612.086
2411,50436.86
2412,53296.723
2413,53082.066
2414,52145.637
2415,52942.91
2416,50677.914
2417,48055.332
2418,50288.36
2419,52625.043
2420,50222.914
2421,50924.605
2422,48826.965
2423,44688.613
2424,52813.33
2425,54207.613
2426,48031.49
2427,44688.22
2428,50668.32
2429,49477.44
2430,52127.69
2431,50212.723
2432,52224.22
2433,52566.305
2434,49932.848
2435,51280.414
2436,44637.934
2437,48454.73
2438,51892.117
2439,46733.094
2440,49429.234
2441,37481.027
2442,45952.45
2443,52961.484
2444,48288.34
2445,40495.87
2446,49403.027
2447,48216.016
2448,46150.492
2449,46322.215
2450,48757.49
2451,44133.22
2452,47201.297
2453,44342.94
2454,44991.46
2455,41008.445
2456,45786.977
2457,47187.047
2458,50586.64
2459,47918.273
2460,52313.58
2461,48361.008
2462,48847.504
2463,48727.25
2464,51093.465
2465,47578.543
2466,48387.414
2467,45562.883
2468,41435.992
2469,41044.094
2470,54464.535
2471,50997.566
2472,48633.242
2473,42590.887
2474,35393.57
2475,53084.465
2476,46093.117
2477,49271.156
2478,51214.805
2479,47468.94
2480,46913.12
2481,49608.12
2482,47840.99
2483,49782.633
2484,49761.973
2485,46921.92
2486,47562.8
2487,52178.707
2488,51417.016
2489,56026.543
2490,48542.7
2491,38585.234
2492,51606.613
2493,49196.42
2494,49897.69
2495,47097.98
2496,51399.402
2497,54800.21
2498,51544.99
2499,40279.027
2500,46889.234
2501,53636.21
2502,51978.688
2503,38413.94
2504,52518.652
2505,54329.355
2506,56218.086
2507,55404.344
2508,55816.34
2509,57854.316
2510,58937.438
2511,57809.008
